표준버스정류장ID,노선번호,역명,00시승차총승객수,00시하차총승객수,1시승차총승객수,1시하차총승객수,2시승차총승객수,2시하차총승객수,3시승차총승객수,3시하차총승객수,4시승차총승객수,4시하차총승객수,5시승차총승객수,5시하차총승객수
107000067,N51,우신향병원(00104),0,0,0,0,43,6,54,9,34,6,0,0
107000068,N51,안암오거리(00105),0,0,0,0,90,14,122,7,30,4,0,0
107000068,N51,안암오거리(00027),215,32,177,26,22,1,0,0,0,0,0,0
107000069,N51,대광초교(00028),17,29,15,35,15,12,0,0,0,0,0,0
107000069,N51,대광초교(00106),0,0,0,0,11,16,24,18,10,6,0,0
107000085,N15,삼선동주민센터(00097),0,0,0,0,43,46,60,59,25,23,0,0
107000085,N15,삼선동주민센터(00026),123,142,89,57,33,34,0,0,0,0,0,0
107000086,N15,삼선동주민센터(00124),0,0,0,0,0,0,22,131,28,92,7,13
107000086,N15,삼선동주민센터(00049),0,0,42,71,61,187,0,0,0,0,0,0
107000087,N15,성북구청.성북경찰서(00027),80,57,62,43,59,16,0,0,0,0,0,0
107000087,N15,성북구청.성북경찰서(00098),0,0,0,0,41,19,63,28,14,8,0,0
107000088,N15,성북구청.성북경찰서(00048),0,0,27,121,37,190,0,0,0,0,0,0
107000088,N15,성북구청.성북경찰서(00123),0,0,0,0,0,0,18,150,28,58,3,7
107000089,N15,보문역(00028),102,78,52,42,25,14,0,0,0,0,0,0
107000089,N15,보문역(00099),0,0,0,0,29,29,50,42,27,9,0,0
107000090,N15,보문역(00047),2,3,38,133,81,219,0,0,0,0,0,0
107000090,N15,보문역(00122),0,0,0,0,0,0,102,161,29,47,1,2
107000091,N15,보문동성당(00100),0,0,0,0,24,20,34,25,63,8,0,0
107000091,N15,보문동성당(00029),51,74,47,37,14,17,0,0,0,0,0,0
107000092,N15,보문동성당(00046),2,2,23,84,13,154,0,0,0,0,0,0
107000092,N15,보문동성당(00121),0,0,0,0,0,0,17,180,5,69,0,4
107000093,N15,보문동주민센터(00030),50,120,30,106,15,37,0,0,0,0,0,0
107000093,N15,보문동주민센터(00101),0,0,0,0,12,56,60,127,51,89,0,0
107000094,N15,보문동주민센터(00045),1,9,34,70,41,119,0,0,0,0,0,0
107000094,N15,보문동주민센터(00120),0,0,0,0,0,0,43,115,61,85,0,0
107000109,N51,북서울꿈의숲(00088),0,0,0,0,29,11,21,7,0,0,0,0
107000109,N51,북서울꿈의숲(00010),38,7,24,8,0,0,0,0,0,0,6,12
107000110,N51,북서울꿈의숲(00150),0,0,0,0,0,0,1,27,5,16,25,7
107000110,N51,북서울꿈의숲(00070),0,0,4,7,14,23,5,21,0,0,0,0
107000111,N51,장곡초교앞(00011),6,4,11,1,0,0,0,0,0,0,0,0
107000111,N51,장곡초교앞(00089),0,0,0,0,23,8,21,5,0,0,0,0
107000112,N51,장곡초교앞(00149),0,0,0,0,0,0,15,23,48,44,30,4
107000112,N51,장곡초교앞(00069),0,0,3,9,5,64,2,30,0,0,0,0
107000113,N51,하나은행장위동지점(00012),35,2,19,4,0,0,0,0,0,0,0,0
107000113,N51,하나은행장위동지점(00090),0,0,0,0,33,13,54,7,0,0,0,0
107000114,N51,하나은행장위동지점(00148),0,0,0,0,0,0,0,28,2,62,0,26
107000114,N51,하나은행장위동지점(00068),0,0,2,18,4,39,0,20,0,0,0,0
107000115,N51,장위동원천주유소(00013),6,1,16,2,0,0,0,0,0,0,0,0
107000115,N51,장위동원천주유소(00091),0,0,0,0,18,1,36,0,0,0,0,0
107000116,N51,장위동원천주유소(00147),0,0,0,0,0,0,1,35,0,44,0,24
107000116,N51,장위동원천주유소(00067),0,0,1,28,0,55,2,32,0,0,0,0
107000117,N51,장위2동주민센터(00014),1,6,4,4,0,0,0,0,0,0,0,0
107000117,N51,장위2동주민센터(00092),0,0,0,0,2,4,0,5,0,0,0,0
107000119,N13,돌곶이역(00022),185,58,116,90,0,0,0,0,0,0,0,0
107000119,N13,돌곶이역(00092),0,0,0,0,71,93,68,28,47,17,0,0
107000120,N51,돌곶이역(00146),0,0,0,0,0,0,14,41,10,69,3,19
107000120,N51,돌곶이역(00066),0,0,6,26,44,116,5,66,0,0,0,0
107000121,N13,석관시장(00023),55,20,38,35,0,0,0,0,0,0,0,0
107000121,N13,석관시장(00093),0,0,0,0,21,24,15,12,26,4,0,0
107000122,N13,석관시장(00129),0,0,0,0,0,0,8,93,21,81,1,13
107000122,N13,석관시장(00053),1,3,9,122,7,120,0,12,0,0,0,0
107000123,N13,석관동새마을금고(00024),35,14,40,19,0,0,0,0,0,0,0,0
107000123,N13,석관동새마을금고(00094),0,0,0,0,14,14,19,4,13,7,0,0
107000124,N13,석관동새마을금고(00128),0,0,0,0,0,0,1,59,4,42,1,8
107000124,N13,석관동새마을금고(00052),0,0,8,66,4,51,0,8,0,0,0,0
107000125,N13,한국예술종합학교(00025),44,48,58,19,0,0,0,0,0,0,0,0
107000125,N13,한국예술종합학교(00095),0,0,0,0,53,15,40,10,61,7,0,0
107000126,N13,한국예술종합학교(00127),0,0,0,0,0,0,5,44,19,44,8,3
107000126,N13,한국예술종합학교(00051),1,0,10,87,12,91,1,6,0,0,0,0
107000168,N31,정릉입구.정릉역(00082),0,0,0,0,71,4,66,5,0,0,0,0
107000168,N31,정릉입구.정릉역(00006),44,1,35,3,0,0,0,0,0,0,0,0
107000169,N31,정릉입구.정릉역(00141),0,0,0,0,0,0,0,46,1,88,0,49
107000169,N31,정릉입구.정릉역(00071),0,0,1,86,6,211,3,86,0,0,0,0
107000170,N31,아리랑고개.아리랑시네미디어센터(00083),0,0,0,0,20,4,29,6,1,1,0,0
107000170,N31,아리랑고개.아리랑시네미디어센터(00007),22,7,18,0,0,0,0,0,0,0,0,0
107000171,N31,아리랑고개.아리랑시네미디어센터(00140),0,0,0,0,0,0,4,27,13,47,23,28
107000171,N31,아리랑고개.아리랑시네미디어센터(00070),0,0,2,53,4,152,2,37,0,0,0,0
107000172,N31,돈암2동주민센터입구.흥천사(00084),0,0,0,0,16,28,40,26,6,2,0,0
107000172,N31,돈암2동주민센터입구.흥천사(00008),18,28,8,11,0,0,0,0,0,0,0,0
107000173,N31,돈암2동주민센터입구.흥천사(00069),0,0,3,20,8,59,5,16,0,0,0,0
107000173,N31,돈암2동주민센터입구.흥천사(00139),0,0,0,0,0,0,0,11,18,19,2,24
107000174,N31,성신여대입구역(00085),0,0,0,0,52,81,24,29,2,11,0,0
107000174,N31,성신여대입구역(00009),65,44,26,22,0,0,0,0,0,0,0,0
107000175,N31,성신여대입구역(00068),0,0,205,109,279,279,104,148,0,0,0,0
107000175,N31,성신여대입구역(00138),0,0,0,0,0,0,102,101,117,157,18,109
108000001,N15,수유3동우체국(00015),226,66,86,36,0,0,0,0,0,0,0,0
108000001,N15,수유3동우체국(00086),0,0,0,0,204,50,263,96,0,9,0,0
108000001,N16,수유3동우체국(00012),132,96,132,92,0,0,0,0,0,0,0,0
108000001,N16,수유3동우체국(00075),0,0,0,0,53,41,80,45,45,7,0,0
108000002,N15,수유3동우체국(00134),0,0,0,0,0,0,32,160,21,134,6,43
108000002,N15,수유3동우체국(00059),0,0,27,37,54,227,17,59,0,0,0,0
108000002,N16,수유3동우체국(00120),0,0,0,0,0,0,42,115,162,187,32,53
108000002,N16,수유3동우체국(00052),0,0,7,45,72,211,47,119,0,0,0,0
108000003,N15,수유역(00088),0,0,0,0,211,30,126,27,31,5,0,0
108000003,N15,수유역(00017),316,96,123,23,0,0,0,0,0,0,0,0
108000003,N16,수유역(00014),144,64,150,57,0,0,0,0,0,0,0,0
108000003,N16,수유역(00077),0,0,0,0,72,27,76,20,33,6,0,0
108000004,N15,수유역.강북구청(00058),0,0,115,202,205,929,60,272,0,0,0,0
108000004,N15,수유역.강북구청(00133),0,0,0,0,0,0,161,690,111,531,52,209
108000004,N16,수유역.강북구청(00119),0,0,0,0,0,0,213,409,526,634,180,183
108000004,N16,수유역.강북구청(00051),0,0,60,205,306,889,129,310,0,0,0,0
108000005,N15,수유시장.성신여대미아캠퍼스앞(00089),0,0,0,0,130,43,158,33,51,9,0,0
108000005,N15,수유시장.성신여대미아캠퍼스앞(00018),218,158,91,32,0,0,0,0,0,0,0,0
108000005,N16,수유시장.성신여대미아캠퍼스앞(00015),125,110,183,113,0,1,0,0,0,0,0,0
108000005,N16,수유시장.성신여대미아캠퍼스앞(00078),0,0,0,0,44,37,107,28,17,6,0,0
108000006,N15,수유시장.성신여대미아캠퍼스앞(00132),0,0,0,0,0,0,14,323,15,216,7,65
108000006,N15,수유시장.성신여대미아캠퍼스앞(00057),0,0,5,101,29,423,5,92,0,0,0,0
108000006,N16,수유시장.성신여대미아캠퍼스앞(00118),0,0,0,0,0,0,54,201,262,329,64,56
108000006,N16,수유시장.성신여대미아캠퍼스앞(00050),0,0,19,114,62,364,20,123,0,0,0,0
108000007,N15,미아역.신일중고(00019),155,235,55,87,0,0,0,0,0,0,0,0
108000007,N15,미아역.신일중고(00090),0,0,0,0,79,76,169,82,85,23,0,0
108000007,N16,미아역.신일중고(00016),52,131,90,168,6,10,0,0,0,0,0,0
108000007,N16,미아역.신일중고(00079),0,0,0,0,41,53,98,62,97,11,0,0
108000008,N15,미아역.신일중고(00056),0,0,18,113,28,246,6,42,0,0,0,0
108000008,N15,미아역.신일중고(00131),0,0,0,0,0,0,73,194,62,107,29,43
108000008,N16,미아역.신일중고(00117),0,0,0,0,0,0,65,138,155,224,60,54
108000008,N16,미아역.신일중고(00049),0,0,17,103,45,268,16,68,0,0,0,0
108000009,N15,도봉세무서.성북시장(00091),0,0,0,0,35,102,125,90,35,31,0,0
108000009,N15,도봉세무서.성북시장(00020),83,229,60,89,0,5,0,0,0,0,0,0
108000009,N16,도봉세무서.성북시장(00017),20,120,40,168,5,9,0,0,0,0,0,0
108000009,N16,도봉세무서.성북시장(00080),0,0,0,0,18,48,118,76,27,5,0,0
108000010,N15,도봉세무서.성북시장(00130),0,0,0,0,0,0,56,170,59,120,7,32
108000010,N15,도봉세무서.성북시장(00055),0,0,8,56,43,236,14,34,0,0,0,0
108000010,N16,도봉세무서.성북시장(00116),0,0,0,0,0,0,27,125,65,204,38,47
108000010,N16,도봉세무서.성북시장(00048),0,0,15,74,54,207,29,57,0,0,0,0
108000011,N15,미아사거리역(00021),442,293,227,132,56,15,0,0,0,0,0,0
108000011,N16,미아사거리역(00018),165,150,341,187,36,22,0,0,0,0,0,0
108000011,N15,미아사거리역(00092),0,0,0,0,173,143,345,113,92,52,0,0
108000011,N16,미아사거리역(00081),0,0,0,0,110,68,207,65,40,8,0,0
108000012,N15,미아사거리역(00129),0,0,0,0,0,0,242,228,142,166,46,76
108000012,N15,미아사거리역(00054),0,0,97,129,234,283,25,25,0,0,0,0
108000012,N16,미아사거리역(00115),0,0,0,0,0,0,117,143,393,262,98,87
108000012,N16,미아사거리역(00047),0,0,93,136,364,315,121,89,0,0,0,0
108000014,N15,우이동도선사입구.북한산우이역(00071),0,0,0,24,0,118,0,80,0,0,0,0
108000014,N15,우이동도선사입구.북한산우이역(00146),4,0,14,0,0,0,1,60,1,197,0,232
108000016,N15,우이동성원아파트(00001),17,0,54,0,0,0,1,0,0,0,0,0
108000016,N15,우이동성원아파트(00072),0,0,1,3,46,30,28,32,0,0,0,0
108000098,N51,오현초등학교(00009),20,12,16,7,0,0,0,0,0,0,0,0
108000098,N51,오현초등학교(00087),0,0,0,0,115,7,105,15,0,0,0,0
108000193,N15,우이동도선사입구(00002),51,0,65,2,0,0,0,0,0,0,0,0
108000193,N15,우이동도선사입구(00073),0,0,0,0,44,0,36,0,0,0,0,0
108000378,N15,수유역.강북구청(00087),0,0,0,0,496,96,476,112,37,14,0,0
108000378,N15,수유역.강북구청(00016),926,159,415,98,0,0,0,0,0,0,0,0
108000378,N16,수유역.강북구청(00013),458,218,535,173,0,0,0,0,0,0,0,0
108000378,N16,수유역.강북구청(00076),0,0,0,0,241,95,309,129,56,31,0,0
108000384,N15,한국사회봉사회(00074),0,0,0,0,10,2,7,0,0,0,0,0
108000384,N15,한국사회봉사회(00003),6,0,6,1,0,0,0,0,0,0,0,0
108000385,N15,한국사회봉사회(00145),1,0,4,0,0,0,0,31,0,44,0,22
108000385,N15,한국사회봉사회(00070),0,0,1,12,0,49,0,12,0,0,0,0
109000001,N16,도봉산역(00002),202,5,74,0,0,0,0,0,0,0,0,0
109000001,N16,도봉산역(00065),0,0,0,0,98,3,108,0,0,0,0,0
109000002,N16,도봉산역(00130),0,0,0,0,0,0,2,85,2,452,0,409
109000002,N16,도봉산역(00062),0,0,0,35,1,182,2,203,0,0,0,0
109000003,N16,도봉한신아파트(00003),117,5,65,0,0,0,0,0,0,0,0,0
109000003,N16,도봉한신아파트(00066),0,0,0,0,159,1,119,1,0,0,0,0
109000004,N16,도봉한신아파트(00129),0,0,0,0,0,0,0,60,1,207,3,180
109000004,N16,도봉한신아파트(00061),0,0,0,32,1,139,0,133,0,0,0,0
109000005,N16,서울북부지방법원.검찰청.도봉역성황당(00004),128,10,51,4,0,0,0,0,0,0,0,0
109000005,N16,서울북부지방법원.검찰청.도봉역성황당(00067),0,0,0,0,98,1,186,3,0,0,0,0
109000006,N16,서울북부지방법원.검찰청.도봉역성황당(00128),0,0,0,0,0,0,0,43,3,165,3,231
109000006,N16,서울북부지방법원.검찰청.도봉역성황당(00060),0,0,2,10,2,116,0,118,0,0,0,0
109000007,N16,신도봉사거리(00005),63,6,50,7,0,0,0,0,0,0,0,0
109000007,N16,신도봉사거리(00068),0,0,0,0,53,4,67,2,0,0,0,0
109000008,N16,신도봉사거리(00127),0,0,0,0,0,0,0,46,3,151,11,170
109000008,N16,신도봉사거리(00059),0,0,2,5,1,69,3,55,0,0,0,0
109000009,N16,도봉소방서.방학역남부(00007),387,37,141,22,0,0,0,0,0,0,0,0
109000009,N16,도봉소방서.방학역남부(00070),0,0,0,0,191,28,171,17,0,0,0,0
109000010,N16,도봉소방서.방학역남부(00125),0,0,0,0,0,0,13,83,26,359,30,362
109000010,N16,도봉소방서.방학역남부(00057),0,0,1,35,32,246,34,166,0,0,0,0
109000011,N15,도봉보건소(00011),104,10,90,12,0,0,0,0,0,0,0,0
109000011,N15,도봉보건소(00082),0,0,0,0,184,8,111,16,0,0,0,0
109000011,N16,도봉보건소(00008),46,56,99,45,0,0,0,0,0,0,0,0
109000011,N16,도봉보건소(00071),0,0,0,0,51,35,196,24,0,0,0,0
109000012,N15,도봉보건소.북한산아이파크아파트(00138),0,0,0,0,0,0,8,72,31,116,6,39
109000012,N15,도봉보건소.북한산아이파크아파트(00063),0,0,22,42,26,170,9,77,0,0,0,0
109000012,N16,도봉보건소.북한산아이파크아파트(00124),0,0,0,0,0,0,9,58,82,223,84,240
109000012,N16,도봉보건소.북한산아이파크아파트(00056),0,0,0,26,32,167,25,101,0,0,0,0
109000013,N15,도봉구민회관.도봉문화원(중)(00083),0,0,0,0,137,8,180,10,0,0,0,0
109000013,N15,도봉구민회관.도봉문화원(중)(00012),152,20,92,12,0,0,0,0,0,0,0,0
109000013,N16,도봉구민회관.도봉문화원(중)(00009),107,61,131,32,0,0,0,0,0,0,0,0
109000013,N16,도봉구민회관.도봉문화원(중)(00072),0,0,0,0,63,27,104,9,19,1,0,0
109000014,N15,도봉구민회관.도봉문화원(중)(00137),0,0,0,0,0,0,5,116,17,129,5,34
109000014,N15,도봉구민회관.도봉문화원(중)(00062),0,0,23,39,16,160,1,42,0,0,0,0
109000014,N16,도봉구민회관.도봉문화원(중)(00123),0,0,0,0,0,0,14,47,50,133,25,81
109000014,N16,도봉구민회관.도봉문화원(중)(00055),0,0,1,26,30,167,15,111,0,0,0,0
109000015,N15,쌍문역(00084),0,0,0,0,175,39,358,39,0,0,0,0
109000015,N15,쌍문역(00013),158,47,89,34,0,0,0,0,0,0,0,0
109000015,N16,쌍문역(00010),152,102,157,68,0,0,0,0,0,0,0,0
109000015,N16,쌍문역(00073),0,0,0,0,41,27,231,21,45,7,0,0
109000016,N15,쌍문역(00061),0,0,35,52,32,248,7,76,0,0,0,0
109000016,N15,쌍문역(00136),0,0,0,0,0,0,30,144,20,124,14,85
109000016,N16,쌍문역(00122),0,0,0,0,0,0,41,101,198,175,176,100
109000016,N16,쌍문역(00054),0,0,5,50,67,253,61,149,0,0,0,0
109000017,N15,우이1교앞(00014),90,24,71,19,0,0,0,0,0,0,0,0
109000017,N15,우이1교앞(00085),0,0,0,0,111,24,135,27,0,0,0,0
109000017,N16,우이1교앞(00011),87,64,104,40,0,0,0,0,0,0,0,0
109000017,N16,우이1교앞(00074),0,0,0,0,32,28,58,20,12,6,0,0
109000018,N15,우이1교앞(00135),0,0,0,0,0,0,12,116,5,127,2,62
109000018,N15,우이1교앞(00060),0,0,8,62,10,171,0,67,0,0,0,0
109000018,N16,우이1교앞(00121),0,0,0,0,0,0,9,49,89,209,118,105
109000018,N16,우이1교앞(00053),0,0,3,25,22,228,16,98,0,0,0,0
109000019,N16,신도봉시장.도봉구청.방학역북부(00006),143,23,83,14,0,0,0,0,0,0,0,0
109000019,N16,신도봉시장.도봉구청.방학역북부(00069),0,0,0,0,151,18,118,9,0,0,0,0
109000020,N16,신도봉시장.도봉구청.방학역북부(00126),0,0,0,0,0,0,1,39,22,164,29,133
109000020,N16,신도봉시장.도봉구청.방학역북부(00058),0,0,2,8,16,104,13,61,0,0,0,0
109000099,N15,연산군.정의공주묘(00004),35,2,25,3,0,0,0,0,0,0,0,0
109000099,N15,연산군.정의공주묘(00075),0,0,0,0,38,0,50,2,0,0,0,0
109000100,N15,연산군정의공주묘(00069),0,0,0,28,3,68,0,22,0,0,0,0
109000100,N15,연산군정의공주묘(00144),0,0,0,0,0,0,3,43,5,25,1,31
109000101,N15,방학동신동아타워(00076),0,0,0,0,37,4,135,4,0,0,0,0
109000101,N15,방학동신동아타워(00005),15,5,24,5,0,0,0,0,0,0,0,0
109000102,N15,방학동신동아타워(00068),0,0,2,64,7,84,2,49,0,0,0,0
109000102,N15,방학동신동아타워(00143),0,0,0,0,0,0,2,45,4,66,12,36
109000104,N15,방학동신동아아파트(00006),11,7,16,8,0,0,0,0,0,0,0,0
109000104,N15,방학동신동아아파트(00077),0,0,0,0,28,0,112,0,0,0,0,0
109000105,N15,방학동신동아아파트(00067),0,0,2,46,6,85,1,28,0,0,0,0
109000105,N15,방학동신동아아파트(00142),0,0,0,0,0,0,6,32,13,40,9,29
109000106,N15,국민은행방학지점(00078),0,0,0,0,14,5,16,4,0,0,0,0
109000106,N15,방학초등학교(00007),12,7,25,6,0,0,0,0,0,0,0,0
109000106,N15,방학초등학교(00078),0,0,0,0,38,3,38,0,0,0,0,0
109000106,N15,국민은행방학지점(00007),13,4,13,2,0,0,0,0,0,0,0,0
109000107,N15,국민은행방학지점(00141),0,0,0,0,0,0,1,15,3,10,5,8
109000107,N15,방학초등학교(00141),0,0,0,0,0,0,0,12,10,20,12,21
109000107,N15,방학초등학교(00066),0,0,1,32,3,25,0,11,0,0,0,0
109000107,N15,국민은행방학지점(00066),0,0,2,15,1,27,1,11,0,0,0,0
109000108,N15,신한은행방학동지점(00079),0,0,0,0,89,8,151,4,0,0,0,0
109000108,N15,신한은행방학동지점(00008),41,4,36,5,0,0,0,0,0,0,0,0
109000109,N15,신한은행방학동지점(00065),0,0,8,38,4,61,8,19,0,0,0,0
109000109,N15,신한은행방학동지점(00140),0,0,0,0,0,0,7,37,14,44,8,27
109000110,N15,방학사거리(00080),0,0,0,0,63,10,61,9,0,0,0,0
109000110,N15,방학사거리(00009),105,2,89,17,0,0,0,0,0,0,0,0
109000111,N15,방학사거리(00139),0,0,0,0,0,0,12,105,23,195,8,76
109000111,N15,방학사거리(00064),0,0,45,51,44,183,10,95,0,0,0,0
109000216,N15,정병원(00081),0,0,0,0,22,3,26,5,0,0,0,0
109000216,N15,정병원(00010),14,4,15,5,0,0,0,0,0,0,0,0
109000406,N16,도봉산역광역환승센터(00001),54,25,6,0,0,0,0,0,0,1,0,0
109000406,N16,도봉산역광역환승센터(00064),0,0,7,0,76,8,33,24,0,0,0,0
109000408,N16,도봉산역광역환승센터(00131),0,0,0,0,0,0,0,52,0,228,1,106
109000408,N16,도봉산역광역환승센터(00063),0,0,0,3,0,21,0,32,0,0,0,0
110000001,N61,공릉시장(00081),0,0,7,94,26,116,17,82,0,0,0,0
110000001,N13,공릉시장(00134),0,0,0,0,0,0,28,47,26,54,9,31
110000001,N13,공릉시장(00058),0,0,17,96,17,108,10,45,0,0,0,0
110000001,N61,공릉시장(00175),0,0,0,0,0,0,0,0,39,95,14,83
110000002,N13,공릉시장(00014),84,32,85,36,0,0,0,0,0,0,0,0
110000002,N13,공릉시장(00084),0,0,0,0,44,18,47,16,0,0,0,0
110000002,N61,공릉시장(00108),0,0,0,0,58,49,74,37,71,15,0,0
110000003,N61,태릉입구역4번출구(00174),0,0,0,0,0,0,0,2,46,174,38,214
110000003,N13,태릉입구역4번출구(00133),0,0,0,0,0,0,57,161,43,189,6,82
110000003,N13,태릉입구역4번출구(00057),0,0,42,342,42,229,17,77,0,0,0,0
110000003,N61,태릉입구역4번출구(00080),0,0,28,204,70,199,39,130,0,0,0,0
110000004,N61,태릉입구역3번출구(00109),0,0,0,0,213,47,156,39,93,15,0,0
110000004,N13,태릉입구역3번출구(00015),124,43,111,22,0,0,0,0,0,0,0,0
110000004,N13,태릉입구역3번출구(00085),0,0,0,0,125,34,154,21,2,1,0,0
110000005,N13,태릉입구역(00016),106,9,129,31,0,0,0,0,0,0,0,0
110000005,N13,태릉입구역(00086),0,0,0,0,141,17,77,5,4,0,0,0
110000059,N13,서울과학기술대입구(00136),0,0,0,0,0,0,9,54,11,58,9,18
110000059,N13,서울과학기술대입구(00060),0,0,7,76,5,64,3,17,0,0,0,0
110000059,N61,서울과학기술대입구(00177),0,0,0,0,0,0,0,0,19,58,51,78
110000059,N61,서울과학기술대입구(00083),0,0,8,41,12,74,6,55,0,0,0,0
110000060,N13,서울과학기술대입구(00012),57,42,31,39,0,0,0,0,0,0,0,0
110000060,N13,서울과학기술대입구(00082),0,0,0,0,45,24,32,12,0,0,0,0
110000060,N61,서울과학기술대입구(00106),0,0,0,0,50,68,106,28,69,4,0,0
110000061,N61,공릉역1번출구(00082),0,0,37,98,58,174,38,118,0,0,0,0
110000061,N61,공릉역1번출구(00176),0,0,0,0,0,0,0,0,47,153,19,130
110000061,N13,공릉역1번출구(00135),0,0,0,0,0,0,15,46,31,89,5,28
110000061,N13,공릉역1번출구(00059),0,0,34,106,41,117,13,56,0,0,0,0
110000062,N13,공릉역4번출구(00013),86,59,111,34,0,0,0,0,0,0,0,0
110000062,N61,공릉역4번출구(00107),0,0,0,0,91,99,171,38,86,12,0,0
110000062,N13,공릉역4번출구(00083),0,0,0,0,136,32,129,30,0,0,0,0
110000083,N13,상계주공7단지(00145),0,0,0,0,0,0,1,33,2,61,0,11
110000083,N13,상계주공7단지(00069),0,0,0,20,1,81,1,35,0,0,0,0
110000083,N61,상계주공7단지(00092),0,0,1,15,2,87,1,102,0,4,0,0
110000083,N61,상계주공7단지(00186),0,0,0,0,0,0,0,0,1,69,0,32
110000085,N61,도봉면허시험장(00091),0,0,5,36,4,132,1,118,0,3,0,0
110000085,N13,도봉면허시험장(00144),0,0,0,0,0,0,1,34,5,135,1,65
110000085,N13,도봉면허시험장(00068),0,0,1,43,0,107,0,37,0,0,0,0
110000085,N61,도봉면허시험장(00185),0,0,0,0,0,0,0,0,5,174,0,172
110000087,N61,상계주공7단지(00187),0,0,0,0,0,0,0,0,0,38,0,13
110000087,N61,상계주공7단지(00093),0,0,6,3,4,22,3,30,0,1,0,0
110000088,N61,상계주공7단지.광림교회앞(00188),0,0,0,0,0,0,0,0,1,126,1,70
110000088,N13,상계주공7단지.광림교회앞(00146),0,0,0,0,0,0,0,24,0,46,0,15
110000088,N13,상계주공7단지.광림교회앞(00070),0,0,2,24,4,57,0,21,0,0,0,0
110000088,N61,상계주공7단지.광림교회앞(00094),0,0,10,11,5,47,5,41,1,5,0,0
110000093,N13,온곡중학교.노원중앙도서관(00002),25,0,22,0,0,0,0,0,0,3,0,0
110000093,N13,온곡중학교.노원중앙도서관(00072),0,0,38,15,87,30,45,24,0,0,0,0
110000093,N61,온곡중학교.노원중앙도서관(00096),0,0,2,21,139,51,106,25,9,0,0,0
110000108,N61,상계초등학교(00097),0,0,0,0,135,0,115,0,15,0,0,0
110000108,N61,상계초등학교(00003),27,0,73,0,0,0,0,0,0,0,0,0
110000108,N13,상계초등학교(00073),0,0,53,1,64,0,25,0,0,0,0,0
110000110,N61,노원역9번출구(00004),221,2,358,4,0,0,0,0,0,0,0,0
110000110,N13,노원역9번출구(00074),0,0,130,3,246,3,106,1,0,0,0,0
110000110,N61,노원역9번출구(00098),0,0,0,0,498,7,274,1,57,0,0,0
110000144,N13,상계주공3단지(00005),114,6,92,2,0,0,0,0,0,0,0,0
